Aaron Brewer,MIA,"$2,528,000"
Alec Ingold,MIA,"$3,130,000"
Andrew Meyer,MIA,"$800,000"
Anthony Schwartz,MIA,"$985,000"
Anthony Walker Jr.,MIA,"$1,152,500"
Austin Jackson,MIA,"$4,577,113"
Bayron Matos,MIA,"$802,500"
Benito Jones,MIA,"$1,790,000"
Blake Ferguson,MIA,"$1,262,500"
Bradley Chubb,MIA,"$15,851,488"
Brandon Pili,MIA,"$915,000"
Braxton Berrios,MIA,"$2,132,353"
Braylon Sanders,MIA,"$915,000"
Calais Campbell,MIA,"$2,000,000"
Cam Brown,MIA,"$1,152,500"
Cam Smith,MIA,"$1,597,371"
Cameron Goode,MIA,"$915,000"
Channing Tindall,MIA,"$1,375,883"
Chasen Hines,MIA,"$915,000"
Chop Robinson,MIA,"$2,722,950"
Christopher Brooks,MIA,"$915,666"
Da'Shawn Hand,MIA,"$1,152,500"
David Long Jr.,MIA,"$6,710,000"
Devon Achane,MIA,"$1,235,784"
Duke Riley,MIA,"$3,085,000"
Durham Smythe,MIA,"$3,316,960"
Elijah Campbell,MIA,"$1,475,000"
Erik Ezukanma,MIA,"$1,166,248"
Ethan Bonner,MIA,"$915,000"
Gavin Hardison,MIA,"$796,666"
Grayson Murphy,MIA,"$798,333"
Hayden Rucci,MIA,"$795,500"
Ireland Brown,MIA,"$795,000"
Isaiah Johnson,MIA,"$800,833"
Isaiah Mack,MIA,"$985,000"
Isaiah Wynn,MIA,"$1,585,000"
Jack Driscoll,MIA,"$1,790,000"
Jaelan Phillips,MIA,"$4,460,338"
Jake Bailey,MIA,"$1,675,000"
Jalen Ramsey,MIA,"$7,955,000"
Jason Maitre,MIA,"$795,000"
Jason Sanders,MIA,"$4,506,500"
Jaylen Waddle,MIA,"$9,094,435"
Jaylen Wright,MIA,"$985,005"
Je'Quan Burton,MIA,"$795,666"
Jeff Wilson,MIA,"$2,398,677"
Jevon Holland,MIA,"$4,290,801"
Jody Fortson,MIA,"$1,025,000"
Jonathan Harris,MIA,"$1,790,000"
Jonnu Smith,MIA,"$2,110,000"
Jordan Colbert,MIA,"$795,666"
Jordan Poyer,MIA,"$1,985,294"
Jordyn Brooks,MIA,"$2,800,000"
Julian Hill,MIA,"$919,166"
Kader Kohou,MIA,"$995,000"
Kendall Fuller,MIA,"$2,588,000"
Kendall Lamm,MIA,"$2,500,000"
Kion Smith,MIA,"$985,000"
Leonard Payne,MIA,"$796,666"
Lester Cotton,MIA,"$1,125,000"
Liam Eichenberg,MIA,"$4,163,178"
Malik Washington,MIA,"$844,890"
Marcus Maye,MIA,"$1,152,500"
Mario Kendricks,MIA,"$795,000"
Mark Perry,MIA,"$800,000"
Matt Jones,MIA,"$800,000"
Mike White,MIA,"$5,210,000"
Mohamed Kamara,MIA,"$875,218"
Neville Gallimore,MIA,"$1,790,000"
Nik Needham,MIA,"$1,152,500"
Odell Beckham Jr.,MIA,"$2,105,000"
Patrick McMorris,MIA,"$839,941"
Patrick Paul,MIA,"$1,256,672"
Quinton Bell,MIA,"$985,000"
Raheem Mostert,MIA,"$3,401,177"
River Cracraft,MIA,"$1,100,000"
Robert Jones,MIA,"$1,835,294"
Ryan Hayes,MIA,"$915,000"
Salvon Ahmed,MIA,"$1,063,824"
Shaquil Barrett,MIA,"$2,553,294"
Siran Neal,MIA,"$1,950,000"
Skylar Thompson,MIA,"$1,005,552"
Storm Duck,MIA,"$801,666"
Tahj Washington,MIA,"$817,599"
Tanner Conner,MIA,"$985,000"
Teair Tart,MIA,"$1,152,500"
Terron Armstead,MIA,"$10,559,103"
Tua Tagovailoa,MIA,"$23,171,000"
Tyreek Hill,MIA,"$31,323,750"
Zach Sieler,MIA,"$6,312,000"
Zeke Vandenburgh,MIA,"$795,666"
