A'Shawn Robinson,CAR,"$3,290,000",ARobinsonCAR
Adam Thielen,CAR,"$9,917,000",AThielenCAR
Alex Cook,CAR,"$915,000",ACookCAR
Amare Barno,CAR,"$1,031,352",ABarnoCAR
Andrew Raym,CAR,"$800,000",ARaymCAR
Andy Dalton,CAR,"$4,967,000",ADaltonCAR
Austin Corbett,CAR,"$10,133,000",ACorbettCAR
Badara Traore,CAR,"$795,000",BTraoreCAR
Brady Christensen,CAR,"$3,394,778",BChristensenCAR
Bryce Young,CAR,"$8,626,153",BYoungCAR
Cade Mays,CAR,"$1,028,267",CMaysCAR
Cam Gill,CAR,"$1,055,000",CGillCAR
Cam Sims,CAR,"$985,000",CSimsCAR
Chandler Wooten,CAR,"$985,000",CWootenCAR
Chandler Zavala,CAR,"$1,107,934",CZavalaCAR
Chau Smith-Wade,CAR,"$875,996",CSmith-WadeCAR
Christian Duffie,CAR,"$797,166",CDuffieCAR
Chuba Hubbard,CAR,"$3,294,293",CHubbardCAR
Claudin Cherelus,CAR,"$915,000",CCherelusCAR
Clayton Isbell,CAR,"$797,666",CIsbellCAR
D'Shawn Jamison,CAR,"$915,000",DJamisonCAR
D.J. Johnson,CAR,"$1,250,679",DJohnsonCAR
D.J. Wonnum,CAR,"$4,125,000",DWonnumCAR
Daewood Davis,CAR,"$795,000",DDavisCAR
Damien Lewis,CAR,"$4,900,000",DLewisCAR
Dane Jackson,CAR,"$2,650,000",DJacksonCAR
David Moore,CAR,"$985,000",DMooreCAR
Demani Richardson,CAR,"$803,333",DRichardsonCAR
Derrick Brown,CAR,"$6,625,000",DBrownCAR
Derrick Mclendon II,CAR,"$796,666",DMclendonCAR
Dicaprio Bootle,CAR,"$1,055,000",DBootleCAR
Diontae Johnson,CAR,"$10,000,000",DJohnsonCAR
Eddy Pineiro,CAR,"$2,545,000",EPineiroCAR
Eku Leota,CAR,"$915,000",ELeotaCAR
Harrison Mevis,CAR,"$796,000",HMevisCAR
Ian Thomas,CAR,"$3,776,668",IThomasCAR
Ihmir Smith-Marsette,CAR,"$1,410,000",ISmith-MarsetteCAR
Ikem Ekwonu,CAR,"$7,518,559",IEkwonuCAR
J.D. DiRenzo,CAR,"$915,000",JDiRenzoCAR
J.J. Jansen,CAR,"$1,152,500",JJansenCAR
Ja'Tavion Sanders,CAR,"$1,013,559",JSandersCAR
Jack Plummer,CAR,"$798,333",JPlummerCAR
Jackson Mitchell,CAR,"$798,333",JMitchellCAR
Jaden Crumedy,CAR,"$839,106",JCrumedyCAR
Jaden Shirden,CAR,"$796,666",JShirdenCAR
Jadeveon Clowney,CAR,"$6,000,000",JClowneyCAR
Jalen Coker,CAR,"$803,333",JCokerCAR
Jammie Robinson,CAR,"$997,383",JRobinsonCAR
Jaycee Horn,CAR,"$6,717,501",JHornCAR
Jeremiah Crawford,CAR,"$796,666",JCrawfordCAR
Johnny Hekker,CAR,"$2,733,668",JHekkerCAR
Jonathan Mingo,CAR,"$2,012,865",JMingoCAR
Jonathon Brooks,CAR,"$1,530,378",JBrooksCAR
Jordan Fuller,CAR,"$3,250,000",JFullerCAR
Jordan Matthews,CAR,"$985,000",JMatthewsCAR
Josey Jewell,CAR,"$3,483,333",JJewellCAR
Junior Aho,CAR,"$795,000",JAhoCAR
K'Lavon Chaisson,CAR,"$2,500,000",KChaissonCAR
Kenny Dyson Jr.,CAR,"$797,666",KDysonCAR
LaBryan Ray,CAR,"$915,000",LRayCAR
Lamar Jackson,CAR,"$985,000",LJacksonCAR
Luiji Vilain,CAR,"$985,000",LVilainCAR
Michael Barrett,CAR,"$818,575",MBarrettCAR
Mike Boone,CAR,"$985,000",MBooneCAR
Mike Strachan,CAR,"$1,055,000",MStrachanCAR
Miles Sanders,CAR,"$7,695,000",MSandersCAR
Nash Jensen,CAR,"$923,333",NJensenCAR
Nick Scott,CAR,"$1,152,500",NScottCAR
Nick Thurman,CAR,"$985,000",NThurmanCAR
Popo Aumavae,CAR,"$800,000",PAumavaeCAR
Raheem Blackshear,CAR,"$985,000",RBlackshearCAR
Rashaad Penny,CAR,"$1,152,500",RPennyCAR
Ricky Lee,CAR,"$916,666",RLeeCAR
Robert Hunt,CAR,"$6,450,000",RHuntCAR
Sam Franklin,CAR,"$1,125,000",SFranklinCAR
Sam Pinckney,CAR,"$797,666",SPinckneyCAR
Shaq Thompson,CAR,"$3,190,000",SThompsonCAR
Shy Tuttle,CAR,"$8,306,666",STuttleCAR
Stephen Sullivan,CAR,"$1,055,000",SSullivanCAR
T.J. Smith,CAR,"$915,000",TSmithCAR
Tae Davis,CAR,"$1,152,500",TDavisCAR
Taylor Moton,CAR,"$29,747,916",TMotonCAR
Terrace Marshall Jr.,CAR,"$1,823,017",TMarshallCAR
Tommy Tremble,CAR,"$3,351,715",TTrembleCAR
Trevin Wallace,CAR,"$1,083,606",TWallaceCAR
Troy Hill,CAR,"$1,152,500",THillCAR
Ulumoo Ale,CAR,"$795,000",UAleCAR
Willie Drew,CAR,"$798,333",WDrewCAR
Xavier Legette,CAR,"$2,246,759",XLegetteCAR
Xavier Woods,CAR,"$7,759,168",XWoodsCAR
Yosuah Nijman,CAR,"$2,907,500",YNijmanCAR
